0.0035355339 	650.34256 	135437.9 	93.624525 	0.085936628 	4.2286854e-21
0.010606602 	651.09918 	135451.99 	149.24736 	0.45801591 	1.5364014e-20
0.01767767 	651.73453 	135477.97 	148.61576 	1.0231381 	-5.0714787e-21
0.024748737 	652.4809 	135510.49 	148.01781 	2.2037948 	-1.0702883e-20
0.031819805 	653.4743 	135539.4 	146.91059 	2.9633356 	-5.9203995e-21
0.038890873 	654.27488 	135548.72 	146.32238 	4.5906164 	1.623971e-20
0.045961941 	655.42314 	135526 	145.33976 	5.9684624 	-5.7696211e-21
0.053033009 	656.26874 	135469.04 	145.3006 	7.9146639 	-3.9739568e-21
